,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,700,1237.4,934.0,,537.4,234.0,,True,False
Belgium,9732,19224.0,11570.0,,9492.0,1838.0,,True,False
Bulgaria,216,188.7,173.0,58.3,-27.3,-43.0,-157.7,False,False
Canada,8576,12548.7,8389.0,5093.8,3972.7,-187.0,-3482.2,True,True
Croatia,107,163.6,191.0,60.4,56.6,84.0,-46.6,False,True
Cyprus,19,41.1,30.0,19.5,22.1,11.0,0.5,True,True
Czechia,349,475.7,421.0,,126.7,72.0,,True,False
Denmark,604,976.0,697.0,,372.0,93.0,,True,False
Estonia,69,137.1,107.0,92.9,68.1,38.0,23.9,True,True
Finland,328,1020.9,645.0,433.4,692.9,317.0,105.4,True,True
France,29781,49691.6,35415.0,24917.7,19910.6,5634.0,-4863.3,True,True
Germany,8968,17140.9,14090.0,6945.8,8172.9,5122.0,-2022.2,True,True
Greece,191,310.3,231.0,140.2,119.3,40.0,-50.8,True,True
Hungary,578,985.9,742.0,306.4,407.9,164.0,-271.6,True,True
Ireland,1734,4718.4,2537.0,1404.0,2984.4,803.0,-330.0,True,True
Italy,34716,51926.0,39462.0,27544.2,17210.0,4746.0,-7171.8,True,True
Latvia,30,82.7,51.0,450.4,52.7,21.0,420.4,True,False
Lithuania,78,75.9,88.0,,-2.1,10.0,,False,False
Luxembourg,110,201.3,141.0,138.7,91.3,31.0,28.7,True,True
Netherlands,6124,11244.0,8514.0,,5120.0,2390.0,,True,False
Norway,249,414.1,366.0,,165.1,117.0,,True,False
Poland,1435,2148.0,1631.0,,713.0,196.0,,True,False
Portugal,1561,2609.9,2271.0,1021.0,1048.9,710.0,-540.0,True,True
Romania,1589,2061.4,1889.0,663.2,472.4,300.0,-925.8,True,False
Slovakia,28,61.6,38.0,24.7,33.6,10.0,-3.3,True,True
Slovenia,109,135.3,133.0,91.8,26.3,24.0,-17.2,True,True
Spain,28341,46779.4,31036.0,25329.3,18438.4,2695.0,-3011.7,True,True
Sweden,5280,8321.7,6161.0,14951.4,3041.7,881.0,9671.4,True,False
Switzerland,1962,3721.6,2500.0,,1759.6,538.0,,True,False
United Kingdom,43598,71218.9,38670.0,31476.2,27620.9,-4928.0,-12121.8,True,True
