,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,67.5,32.9,91.7,0.6,10.8,88.1,457.8
COVIDhub-ensemble,51,74.4,34.0,114.2,0.0,12.5,86.0,605.0
CMU-TimeSeries,51,81.9,34.0,137.9,0.0,13.5,77.5,798.0
USC-SI_kJalpha,51,92.7,68.0,109.0,1.0,18.0,111.0,540.0
YYG-ParamSearch,51,99.4,57.4,121.3,1.4,20.7,119.8,561.6
OliverWyman-Navigator,51,99.8,51.3,158.6,0.8,15.9,97.4,981.2
JCB-PRM,51,110.7,59.0,122.2,0.5,25.5,178.8,569.1
UCLA-SuEIR,51,116.6,37.5,270.2,0.4,10.3,97.1,1784.2
Baseline,51,119.7,40.3,290.5,1.7,16.4,89.0,1924.6
UMass-MechBayes,51,134.4,39.0,319.8,0.0,11.5,128.5,2118.0
UA-EpiCovDA,51,136.7,47.0,264.7,1.0,19.5,132.5,1664.0
Covid19Sim-Simulator,51,141.9,53.0,304.5,1.1,11.5,167.0,2078.5
CovidAnalytics-DELPHI,51,144.8,48.0,254.1,0.0,17.0,161.0,1518.0
COVIDhub-baseline,51,151.2,47.0,369.9,0.8,17.0,108.9,2460.4
IowaStateLW-STEM,49,152.2,62.0,235.7,1.0,30.5,189.0,1290.0
GT-DeepCOVID,43,164.7,65.7,373.4,0.8,15.5,129.2,2496.4
IHME-CurveFit,51,165.0,59.4,281.7,0.5,18.1,165.4,1337.0
CU-select,51,183.7,74.0,254.7,0.0,21.5,317.5,1303.0
RobertWalraven-ESG,49,187.3,56.9,330.4,1.8,15.0,210.3,1672.2
Auquan-SEIR,51,205.4,78.0,408.7,1.0,24.5,142.5,2249.0
LANL-GrowthRate,51,225.5,84.8,491.7,0.3,19.8,157.7,2998.2
JHU_IDD-CovidSP,51,240.1,178.9,314.4,7.1,48.8,325.9,1994.0
USACE-ERDC_SEIR,51,296.8,108.9,393.6,0.0,36.4,399.8,1726.6
Karlen-pypm,51,322.9,58.3,1092.0,0.1,13.4,197.0,7529.0
NotreDame-mobility,51,329.1,127.3,589.3,1.1,43.7,264.1,2734.8
MITCovAlliance-SIR,51,340.6,78.1,846.4,0.0,17.4,190.1,4448.5
DDS-NBDS,51,390.0,64.6,1091.7,1.0,23.7,176.4,6273.8
MOBS-GLEAM_COVID,50,419.5,81.5,1337.9,0.4,25.3,203.6,8662.8
UT-Mobility,51,616.3,129.0,1718.6,2.0,26.0,237.5,9909.5
PSI-DRAFT,51,737.0,139.0,2371.6,1.0,41.5,329.0,15833.0
