,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,3141,95839.6,285.9,1850461.0,0.0,31.9,2651.7,88180941.6
FAIR-NRAR,3137,125965.4,383.7,1917167.8,0.0,36.9,2994.0,60731879.6
LANL-GrowthRate,3111,140998.1,324.0,3556889.4,0.0,36.0,2401.0,177742224.0
UpstateSU-GRU,2770,154012.9,586.1,3116883.6,0.0,64.1,4487.9,130885040.2
PandemicCentral-USCounty,3120,186781.0,818.9,2824582.6,0.0,94.1,6226.1,118998106.4
UChicagoCHATTOPADHYAY-UnIT,3093,188484.5,385.7,5822333.3,0.0,86.5,2561.4,306970723.5
LNQ-ens1,3140,207986.7,207.3,7267025.3,0.0,24.9,1672.1,397795675.4
OneQuietNight-ML,3135,234115.3,289.0,8400089.8,0.0,36.0,2025.0,456036025.0
COVIDhub-ensemble,3141,292783.3,361.0,9757059.7,0.0,36.0,3025.0,519566436.0
JHUAPL-Bucky,3141,415228.5,1154.1,9273910.8,0.0,124.4,10876.5,495400721.1
COVIDhub-baseline,3141,646529.5,529.0,24521652.3,0.0,49.0,5184.0,1354534416.0
CEID-Walk,3141,649321.1,548.6,24626863.1,0.0,60.7,5286.6,1360290111.8
IowaStateLW-STEM,3103,743665.5,1681.0,26167159.0,0.0,169.0,12100.0,1441417156.0
Google_Harvard-CPF,3140,849322.7,1037.9,27182551.9,0.0,95.8,9174.6,1484050421.4
OliverWyman-Navigator,3027,1033856.8,1521.0,36474920.9,0.0,144.0,15129.0,2014124641.0
CU-select,3031,1686230.0,625.0,59802057.8,0.0,64.0,5625.0,3228626041.0
UVA-Ensemble,3131,34791780.2,1370.7,1847756526.6,0.0,112.7,13692.7,103548678350.4
