,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3135,428292.3,2401.0,8171628.8,0.0,289.0,17424.0,356869881.0
IowaStateLW-STEM,3103,484452.2,3969.0,8184088.2,0.0,484.0,28900.0,355548736.0
UChicagoCHATTOPADHYAY-UnIT,3093,532243.8,10114.3,4878344.8,0.0,2744.7,49809.3,140503328.6
COVIDhub-ensemble,3141,614114.0,2304.0,12311682.0,0.0,225.0,18496.0,536987929.0
LANL-GrowthRate,3110,674990.5,2500.0,9134786.8,0.0,256.0,22500.0,358079929.0
UpstateSU-GRU,2077,768870.5,2692.4,13811452.8,0.0,345.4,23026.8,685967642.9
JHU_IDD-CovidSP,3141,851099.1,2712.0,11830126.5,0.0,212.9,28678.8,393232453.8
PandemicCentral-USCounty,3121,1047371.2,2211.7,23226225.3,0.0,256.2,18862.4,1212235901.0
COVIDhub-baseline,3141,1190560.6,3844.0,34545067.1,0.0,400.0,31684.0,1875409636.0
FAIR-NRAR,3137,1276316.8,5852.1,34226960.8,0.0,665.9,40778.8,1836947575.1
CEID-Walk,3141,1282927.3,3854.4,40601765.4,0.0,416.4,32523.6,2229729722.2
LNQ-ens1,3140,1350496.0,3628.3,31816237.3,0.0,291.8,32617.9,1571807074.7
OliverWyman-Navigator,3057,1614323.0,6889.0,50044983.4,0.0,729.0,59536.0,2738952225.0
JHUAPL-Bucky,3141,2505254.0,5211.2,65150781.0,0.0,493.4,53999.5,3481605760.2
Google_Harvard-CPF,3140,4718941.7,9445.8,151522399.1,0.0,1294.8,67931.7,8326642343.9
CU-select,3006,13883800.0,7921.0,346131165.6,0.0,625.0,126736.0,14518322064.0
UVA-Ensemble,3131,68701170.1,5614.8,3305822509.2,0.0,496.3,54489.9,184126511186.3
