,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,4473727.7,15216.9,92827136.9,0.0,1608.7,129641.7,4120139702.2
CU-select,3089,5445015.2,34596.0,150798274.8,0.0,5625.0,226576.0,8241371524.0
JHU_IDD-CovidSP,3139,6776880.2,36498.8,232890570.7,0.0,6360.1,201256.9,12900880567.8
COVIDhub-ensemble,3141,6842214.2,20736.0,186724902.4,0.0,2500.0,160801.0,10145122729.0
CEID-Walk,3141,7481225.4,22241.5,215057332.0,0.0,2563.8,179957.5,11747169492.6
COVIDhub-baseline,3141,7585013.5,22500.0,222269836.9,0.0,2304.0,184041.0,12171384976.0
Google_Harvard-CPF,3140,10308714.3,69670.4,279031137.7,0.0,9043.8,493036.4,15164975799.1
IowaStateLW-STEM,3103,10604987.5,22500.0,320605273.1,0.0,2601.0,216225.0,17588064400.0
LANL-GrowthRate,3100,10796010.1,35344.0,240698409.8,0.0,4556.2,293222.2,11723259076.0
UVA-Ensemble,3131,11674154.0,26380.8,313798468.3,0.0,2888.3,259597.5,17315643832.7
JHUAPL-Bucky,3141,31405990.3,71388.1,566550521.2,0.0,8110.5,864337.5,26970221491.3
