,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,61.5,22.0,85.6,0.0,10.0,73.5,367.0
UCLA-SuEIR,51,97.6,26.6,147.7,0.0,9.4,122.1,617.2
LANL-GrowthRate,51,113.7,54.2,175.1,0.9,17.2,132.7,1010.7
UT-Mobility,51,120.8,61.0,199.3,0.5,17.0,125.0,1113.5
COVIDhub-ensemble,51,121.1,63.2,149.7,0.9,16.9,201.5,639.8
IowaStateLW-STEM,49,128.4,71.0,190.0,0.0,18.5,167.0,1139.0
YYG-ParamSearch,51,140.1,55.0,203.8,0.2,16.9,183.0,980.4
MOBS-GLEAM_COVID,50,154.0,59.0,238.8,0.1,14.9,191.6,1213.1
CovidAnalytics-DELPHI,51,154.7,63.0,230.9,0.0,14.0,163.5,1137.0
Covid19Sim-Simulator,51,175.4,89.2,237.5,0.1,7.2,192.8,984.1
USACE-ERDC_SEIR,51,193.0,53.3,338.1,0.3,12.8,184.8,1555.5
CU-select,50,206.9,92.0,310.3,0.0,22.5,266.5,1542.0
PSI-DRAFT,51,207.6,64.0,421.5,0.0,13.0,263.5,2398.0
Baseline,51,208.3,44.4,367.7,0.0,12.1,182.5,1814.1
COVIDhub-baseline,51,241.5,59.1,441.6,1.0,15.0,197.7,2383.5
UA-EpiCovDA,51,296.1,158.0,372.1,0.0,50.5,351.0,1570.0
Auquan-SEIR,51,365.9,144.0,742.1,0.0,23.5,349.5,4682.0
JHU_IDD-CovidSP,51,433.3,208.2,552.0,14.5,122.7,525.8,2740.6
