,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,773276.1,802.6,15803210.9,0.0,81.7,8578.2,709851373.5
JHU_IDD-CovidSP,3139,879626.7,2771.7,14405008.8,0.0,188.4,31953.9,721934204.7
USC-SI_kJalpha,2772,935916.2,1764.0,18096472.1,0.0,169.0,16641.0,666620761.0
COVIDhub-ensemble,3141,1091109.4,841.0,27280310.8,0.0,81.0,8464.0,1346596416.0
UCLA-SuEIR,2599,1349893.7,1393.8,28295404.9,0.0,122.4,16138.6,1413662615.1
LANL-GrowthRate,2951,1555456.0,2431.8,28767384.0,0.0,220.5,17115.2,1060065021.2
COVIDhub-baseline,3141,1739373.9,1089.0,41189485.1,0.0,81.0,11881.0,1813141561.0
IowaStateLW-STEM,3103,2036258.8,1369.0,46583131.1,0.0,100.0,16384.0,2146746889.0
CU-select,3093,5199031.9,2500.0,162412106.8,0.0,196.0,30625.0,8474491249.0
RobertWalraven-ESG,3138,6007937.5,1541.3,290357729.2,0.0,102.4,14733.1,16257203714.0
